time,zip,county,n_ev,n_bev,n_phev,m_ev,m_bev,m_phev
2017-01-31,99163,Whitman,20,6,14,43,24,20
2017-01-31,99164,Whitman,1,,1,43,24,20
2017-01-31,99166,Ferry,2,2,,43,24,20
2017-01-31,99167,Stevens,,,,43,24,20
2017-01-31,99169,Adams,1,,1,43,24,20
2017-01-31,99170,Whitman,1,,1,43,24,20
2017-01-31,99171,Whitman,1,,1,43,24,20
2017-01-31,99173,Stevens,,,,43,24,20
2017-01-31,99174,Whitman,,,,43,24,20
2017-01-31,99176,Whitman,,,,43,24,20
2017-01-31,99179,Whitman,,,,43,24,20
2017-01-31,99180,Pend Oreille,,,,43,24,20
2017-01-31,99181,Stevens,,,,43,24,20
2017-01-31,99185,Lincoln,,,,43,24,20
2017-01-31,99201,Spokane,11,5,6,43,24,20
2017-01-31,99202,Spokane,11,6,5,43,24,20
2017-01-31,99203,Spokane,26,14,12,43,24,20
2017-01-31,99204,Spokane,6,2,4,43,24,20
2017-01-31,99205,Spokane,15,6,9,43,24,20
2017-01-31,99206,Spokane,23,12,11,43,24,20
2017-01-31,99207,Spokane,24,8,16,43,24,20
2017-01-31,99208,Spokane,39,22,17,43,24,20
2017-01-31,99212,Spokane,21,11,10,43,24,20
2017-01-31,99216,Spokane,11,4,7,43,24,20
2017-01-31,99217,Spokane,14,6,8,43,24,20
2017-01-31,99218,Spokane,7,3,4,43,24,20
2017-01-31,99223,Spokane,38,27,11,43,24,20
2017-01-31,99224,Spokane,23,13,10,43,24,20
2017-01-31,99301,Franklin,52,17,35,43,24,20
2017-01-31,99320,Benton,14,6,8,43,24,20
2017-01-31,99321,Grant,,,,43,24,20
2017-01-31,99322,Klickitat,,,,43,24,20
2017-01-31,99323,Walla Walla,1,,1,43,24,20
2017-01-31,99324,Walla Walla,6,2,4,43,24,20
2017-01-31,99326,Franklin,4,1,3,43,24,20
2017-01-31,99328,Columbia,1,,1,43,24,20
2017-01-31,99329,Walla Walla,,,,43,24,20
2017-01-31,99330,Franklin,,,,43,24,20
2017-01-31,99333,Whitman,,,,43,24,20
2017-01-31,99335,Franklin,,,,43,24,20
2017-01-31,99336,Benton,31,14,17,43,24,20
2017-01-31,99337,Benton,34,14,20,43,24,20
2017-01-31,99338,Benton,29,16,13,43,24,20
2017-01-31,99341,Adams,,,,43,24,20
2017-01-31,99343,Franklin,1,,1,43,24,20
2017-01-31,99344,Adams,2,2,,43,24,20
2017-01-31,99345,Benton,,,,43,24,20
2017-01-31,99346,Benton,,,,43,24,20
2017-01-31,99347,Garfield,,,,43,24,20
2017-01-31,99348,Walla Walla,,,,43,24,20
2017-01-31,99349,Grant,1,,1,43,24,20
2017-01-31,99350,Benton,1,,1,43,24,20
2017-01-31,99352,Benton,66,31,35,43,24,20
2017-01-31,99353,Benton,19,14,5,43,24,20
2017-01-31,99354,Benton,43,18,25,43,24,20
2017-01-31,99356,Klickitat,,,,43,24,20
2017-01-31,99357,Grant,1,1,,43,24,20
2017-01-31,99359,Columbia,,,,43,24,20
2017-01-31,99360,Walla Walla,,,,43,24,20
2017-01-31,99361,Walla Walla,1,,1,43,24,20
2017-01-31,99362,Walla Walla,27,12,15,43,24,20
2017-01-31,99363,Walla Walla,,,,43,24,20
2017-01-31,99371,Adams,,,,43,24,20
2017-01-31,99401,Asotin,1,1,,43,24,20
2017-01-31,99402,Asotin,1,1,,43,24,20
2017-01-31,99403,Asotin,5,1,4,43,24,20
2017-02-28,98001,King,77,38,39,46,25,22
2017-02-28,98002,King,35,18,17,46,25,22
2017-02-28,98003,King,59,26,33,46,25,22
2017-02-28,98004,King,407,312,95,46,25,22
2017-02-28,98005,King,200,148,52,46,25,22
2017-02-28,98006,King,339,278,61,46,25,22
2017-02-28,98007,King,139,115,24,46,25,22
2017-02-28,98008,King,240,184,56,46,25,22
2017-02-28,98010,King,23,11,12,46,25,22
2017-02-28,98011,King,165,106,59,46,25,22
2017-02-28,98012,Snohomish,340,230,110,46,25,22
2017-02-28,98014,King,58,33,25,46,25,22
2017-02-28,98019,King,68,46,22,46,25,22
2017-02-28,98020,Snohomish,131,99,32,46,25,22
2017-02-28,98021,Snohomish,190,136,54,46,25,22
2017-02-28,98022,King,37,10,27,46,25,22
2017-02-28,98023,King,90,44,46,46,25,22
2017-02-28,98024,King,109,69,40,46,25,22
2017-02-28,98026,Snohomish,168,110,58,46,25,22
2017-02-28,98027,King,239,160,79,46,25,22
2017-02-28,98028,King,149,106,43,46,25,22
2017-02-28,98029,King,243,181,62,46,25,22
2017-02-28,98030,King,2,1,1,46,25,22
2017-02-28,98031,King,118,70,48,46,25,22
2017-02-28,98032,King,56,24,32,46,25,22
2017-02-28,98033,King,401,311,90,46,25,22
2017-02-28,98034,King,325,237,88,46,25,22
2017-02-28,98036,Snohomish,125,79,46,46,25,22
2017-02-28,98037,Snohomish,68,44,24,46,25,22
2017-02-28,98038,King,104,55,49,46,25,22
2017-02-28,98039,King,68,52,16,46,25,22
2017-02-28,98040,King,402,287,115,46,25,22
2017-02-28,98042,King,134,78,56,46,25,22
2017-02-28,98043,Snohomish,63,30,33,46,25,22
2017-02-28,98045,King,73,42,31,46,25,22
2017-02-28,98047,King,7,4,3,46,25,22
2017-02-28,98050,King,,,,46,25,22
2017-02-28,98051,King,17,12,5,46,25,22
2017-02-28,98052,King,679,527,152,46,25,22
2017-02-28,98053,King,369,309,60,46,25,22
2017-02-28,98055,King,114,49,65,46,25,22
2017-02-28,98056,King,131,81,50,46,25,22
2017-02-28,98057,King,,,,46,25,22
2017-02-28,98058,King,135,77,58,46,25,22
2017-02-28,98059,King,217,148,69,46,25,22
2017-02-28,98065,King,39,20,19,46,25,22
2017-02-28,98068,Kittitas,1,1,,46,25,22
2017-02-28,98070,King,103,70,33,46,25,22
2017-02-28,98072,King,393,293,100,46,25,22
2017-02-28,98074,King,363,286,77,46,25,22
2017-02-28,98075,King,304,245,59,46,25,22
2017-02-28,98077,King,9,7,2,46,25,22
2017-02-28,98087,Snohomish,89,50,39,46,25,22
2017-02-28,98092,King,93,48,45,46,25,22
2017-02-28,98101,King,56,38,18,46,25,22
2017-02-28,98102,King,93,61,32,46,25,22
2017-02-28,98103,King,317,226,91,46,25,22
2017-02-28,98104,King,87,37,50,46,25,22
2017-02-28,98105,King,223,149,74,46,25,22
2017-02-28,98106,King,79,47,32,46,25,22
2017-02-28,98107,King,145,100,45,46,25,22
2017-02-28,98108,King,61,40,21,46,25,22
2017-02-28,98109,King,126,89,37,46,25,22
2017-02-28,98110,Kitsap,265,181,84,46,25,22
2017-02-28,98112,King,265,174,91,46,25,22
2017-02-28,98115,King,364,255,109,46,25,22
2017-02-28,98116,King,144,98,46,46,25,22
2017-02-28,98117,King,230,164,66,46,25,22
2017-02-28,98118,King,168,111,57,46,25,22
2017-02-28,98119,King,125,90,35,46,25,22
2017-02-28,98121,King,138,53,85,46,25,22
2017-02-28,98122,King,192,109,83,46,25,22
2017-02-28,98125,King,202,122,80,46,25,22
2017-02-28,98126,King,105,73,32,46,25,22
2017-02-28,98133,King,179,118,61,46,25,22
2017-02-28,98134,King,28,21,7,46,25,22
2017-02-28,98136,King,94,58,36,46,25,22
2017-02-28,98144,King,145,90,55,46,25,22
2017-02-28,98146,King,69,45,24,46,25,22
2017-02-28,98148,King,115,6,109,46,25,22
2017-02-28,98154,King,,,,46,25,22
2017-02-28,98155,King,173,115,58,46,25,22
2017-02-28,98158,King,,,,46,25,22
2017-02-28,98164,King,,,,46,25,22
2017-02-28,98166,King,83,53,30,46,25,22
2017-02-28,98168,King,61,31,30,46,25,22
2017-02-28,98174,King,,,,46,25,22
2017-02-28,98177,King,176,123,53,46,25,22
2017-02-28,98178,King,65,38,27,46,25,22
2017-02-28,98188,King,56,19,37,46,25,22
2017-02-28,98195,King,,,,46,25,22
2017-02-28,98198,King,51,25,26,46,25,22
2017-02-28,98199,King,191,132,59,46,25,22
2017-02-28,98201,Snohomish,42,20,22,46,25,22
2017-02-28,98203,Snohomish,87,52,35,46,25,22
2017-02-28,98204,Snohomish,40,21,19,46,25,22
2017-02-28,98205,Snohomish,,,,46,25,22
2017-02-28,98207,Snohomish,,,,46,25,22
2017-02-28,98208,Snohomish,141,85,56,46,25,22
2017-02-28,98220,Whatcom,1,1,,46,25,22
2017-02-28,98221,Skagit,65,30,35,46,25,22
2017-02-28,98222,San Juan,,,,46,25,22
2017-02-28,98223,Snohomish,64,41,23,46,25,22
2017-02-28,98224,King,,,,46,25,22
2017-02-28,98225,Whatcom,134,92,42,46,25,22
2017-02-28,98226,Whatcom,117,82,35,46,25,22
2017-02-28,98229,Whatcom,98,73,25,46,25,22
2017-02-28,98230,Whatcom,43,29,14,46,25,22
2017-02-28,98232,Skagit,9,5,4,46,25,22
2017-02-28,98233,Skagit,11,5,6,46,25,22
2017-02-28,98235,Skagit,1,,1,46,25,22
2017-02-28,98236,Island,22,7,15,46,25,22
2017-02-28,98237,Skagit,,,,46,25,22
2017-02-28,98238,Skagit,,,,46,25,22
2017-02-28,98239,Island,26,10,16,46,25,22
2017-02-28,98240,Whatcom,7,6,1,46,25,22
2017-02-28,98241,Snohomish,,,,46,25,22
2017-02-28,98243,San Juan,,,,46,25,22
2017-02-28,98244,Whatcom,3,3,,46,25,22
2017-02-28,98245,San Juan,24,20,4,46,25,22
2017-02-28,98247,Whatcom,12,9,3,46,25,22
2017-02-28,98248,Whatcom,34,25,9,46,25,22
2017-02-28,98249,Island,26,17,9,46,25,22
2017-02-28,98250,San Juan,53,33,20,46,25,22
2017-02-28,98251,Snohomish,7,2,5,46,25,22
2017-02-28,98252,Snohomish,15,4,11,46,25,22
2017-02-28,98253,Island,13,3,10,46,25,22
2017-02-28,98255,Skagit,,,,46,25,22
2017-02-28,98256,Snohomish,,,,46,25,22
2017-02-28,98257,Skagit,9,2,7,46,25,22
2017-02-28,98258,Snohomish,108,60,48,46,25,22
2017-02-28,98260,Island,26,15,11,46,25,22
2017-02-28,98261,San Juan,18,14,4,46,25,22
2017-02-28,98262,Whatcom,8,5,3,46,25,22
2017-02-28,98263,Skagit,,,,46,25,22
2017-02-28,98264,Whatcom,17,9,8,46,25,22
2017-02-28,98266,Whatcom,1,,1,46,25,22
2017-02-28,98267,Skagit,,,,46,25,22
2017-02-28,98270,Snohomish,66,29,37,46,25,22
2017-02-28,98271,Snohomish,40,19,21,46,25,22
2017-02-28,98272,Snohomish,52,30,22,46,25,22
2017-02-28,98273,Skagit,32,20,12,46,25,22
2017-02-28,98274,Skagit,37,18,19,46,25,22
2017-02-28,98275,Snohomish,95,69,26,46,25,22
2017-02-28,98276,Whatcom,1,1,,46,25,22
2017-02-28,98277,Island,49,10,39,46,25,22
2017-02-28,98278,Island,,,,46,25,22
2017-02-28,98279,San Juan,6,6,,46,25,22
2017-02-28,98280,San Juan,,,,46,25,22
2017-02-28,98281,Whatcom,5,3,2,46,25,22
2017-02-28,98282,Island,39,17,22,46,25,22
2017-02-28,98283,Skagit,,,,46,25,22
2017-02-28,98284,Skagit,14,9,5,46,25,22
2017-02-28,98286,San Juan,,,,46,25,22
2017-02-28,98288,King,,,,46,25,22
2017-02-28,98290,Snohomish,86,53,33,46,25,22
2017-02-28,98292,Snohomish,43,21,22,46,25,22
2017-02-28,98294,Snohomish,7,4,3,46,25,22
2017-02-28,98295,Whatcom,2,1,1,46,25,22
2017-02-28,98296,Snohomish,98,55,43,46,25,22
2017-02-28,98297,San Juan,,,,46,25,22
2017-02-28,98303,Pierce,6,5,1,46,25,22
2017-02-28,98304,Pierce,2,2,,46,25,22
2017-02-28,98305,Clallam,,,,46,25,22
2017-02-28,98310,Kitsap,20,15,5,46,25,22
2017-02-28,98311,Kitsap,38,20,18,46,25,22
2017-02-28,98312,Kitsap,56,33,23,46,25,22
2017-02-28,98314,Kitsap,,,,46,25,22
2017-02-28,98315,Kitsap,3,2,1,46,25,22
2017-02-28,98320,Jefferson,3,2,1,46,25,22
2017-02-28,98321,Pierce,28,10,18,46,25,22
2017-02-28,98323,Pierce,2,1,1,46,25,22
2017-02-28,98325,Jefferson,6,4,2,46,25,22
2017-02-28,98326,Clallam,,,,46,25,22
2017-02-28,98327,Pierce,15,6,9,46,25,22
2017-02-28,98328,Pierce,10,3,7,46,25,22
2017-02-28,98329,Pierce,33,16,17,46,25,22
2017-02-28,98330,Pierce,1,1,,46,25,22
2017-02-28,98331,Clallam,,,,46,25,22
2017-02-28,98332,Pierce,61,25,36,46,25,22
2017-02-28,98333,Pierce,34,13,21,46,25,22
2017-02-28,98335,Pierce,79,45,34,46,25,22
2017-02-28,98336,Lewis,1,1,,46,25,22
2017-02-28,98337,Kitsap,6,4,2,46,25,22
2017-02-28,98338,Pierce,46,19,27,46,25,22
2017-02-28,98339,Jefferson,6,4,2,46,25,22
2017-02-28,98340,Kitsap,12,10,2,46,25,22
2017-02-28,98342,Kitsap,11,10,1,46,25,22
2017-02-28,98345,Kitsap,,,,46,25,22
2017-02-28,98346,Kitsap,46,27,19,46,25,22
2017-02-28,98349,Pierce,6,5,1,46,25,22
2017-02-28,98350,Clallam,,,,46,25,22
2017-02-28,98351,Pierce,3,,3,46,25,22
2017-02-28,98353,Kitsap,,,,46,25,22
2017-02-28,98354,Pierce,9,4,5,46,25,22
2017-02-28,98355,Lewis,,,,46,25,22
2017-02-28,98356,Lewis,2,1,1,46,25,22
2017-02-28,98357,Clallam,,,,46,25,22
2017-02-28,98358,Jefferson,12,11,1,46,25,22
2017-02-28,98359,Kitsap,10,7,3,46,25,22
2017-02-28,98360,Pierce,18,8,10,46,25,22
2017-02-28,98361,Lewis,2,,2,46,25,22
2017-02-28,98362,Clallam,48,23,25,46,25,22
2017-02-28,98363,Clallam,12,7,5,46,25,22
2017-02-28,98364,Kitsap,,,,46,25,22
2017-02-28,98365,Jefferson,18,9,9,46,25,22
2017-02-28,98366,Kitsap,50,22,28,46,25,22
2017-02-28,98367,Kitsap,62,41,21,46,25,22
2017-02-28,98368,Jefferson,78,41,37,46,25,22
2017-02-28,98370,Kitsap,76,51,25,46,25,22
2017-02-28,98371,Pierce,38,17,21,46,25,22
2017-02-28,98372,Pierce,51,26,25,46,25,22
2017-02-28,98373,Pierce,42,19,23,46,25,22
2017-02-28,98374,Pierce,96,48,48,46,25,22
2017-02-28,98375,Pierce,33,7,26,46,25,22
2017-02-28,98376,Jefferson,3,2,1,46,25,22
2017-02-28,98377,Lewis,,,,46,25,22
2017-02-28,98380,Kitsap,13,6,7,46,25,22
2017-02-28,98381,Clallam,,,,46,25,22
2017-02-28,98382,Clallam,69,36,33,46,25,22
2017-02-28,98383,Kitsap,38,25,13,46,25,22
2017-02-28,98385,Pierce,1,,1,46,25,22
2017-02-28,98387,Pierce,62,32,30,46,25,22
2017-02-28,98388,Pierce,24,13,11,46,25,22
2017-02-28,98390,Pierce,20,14,6,46,25,22
2017-02-28,98391,Pierce,119,50,69,46,25,22
2017-02-28,98392,Kitsap,9,6,3,46,25,22
2017-02-28,98394,Pierce,4,2,2,46,25,22
2017-02-28,98396,Pierce,1,,1,46,25,22
2017-02-28,98402,Pierce,7,4,3,46,25,22
2017-02-28,98403,Pierce,19,15,4,46,25,22
2017-02-28,98404,Pierce,31,13,18,46,25,22
2017-02-28,98405,Pierce,22,14,8,46,25,22
2017-02-28,98406,Pierce,64,40,24,46,25,22
2017-02-28,98407,Pierce,80,52,28,46,25,22
2017-02-28,98408,Pierce,12,6,6,46,25,22
2017-02-28,98409,Pierce,25,12,13,46,25,22
2017-02-28,98416,Pierce,,,,46,25,22
2017-02-28,98418,Pierce,10,6,4,46,25,22
2017-02-28,98421,Pierce,,,,46,25,22
2017-02-28,98422,Pierce,57,23,34,46,25,22
2017-02-28,98424,Pierce,20,5,15,46,25,22
2017-02-28,98430,Pierce,,,,46,25,22
2017-02-28,98433,Pierce,11,3,8,46,25,22
2017-02-28,98438,Pierce,1,,1,46,25,22
2017-02-28,98439,Pierce,1,1,,46,25,22
2017-02-28,98443,Pierce,5,2,3,46,25,22
2017-02-28,98444,Pierce,22,8,14,46,25,22
2017-02-28,98445,Pierce,30,12,18,46,25,22
2017-02-28,98446,Pierce,13,7,6,46,25,22
2017-02-28,98447,Pierce,2,,2,46,25,22
2017-02-28,98465,Pierce,20,10,10,46,25,22
2017-02-28,98466,Pierce,55,34,21,46,25,22
2017-02-28,98467,Pierce,40,23,17,46,25,22
2017-02-28,98498,Pierce,44,24,20,46,25,22
2017-02-28,98499,Pierce,25,12,13,46,25,22
2017-02-28,98501,Thurston,135,62,73,46,25,22
2017-02-28,98502,Thurston,101,53,48,46,25,22
2017-02-28,98503,Thurston,62,31,31,46,25,22
2017-02-28,98506,Thurston,61,36,25,46,25,22
2017-02-28,98512,Thurston,59,32,27,46,25,22
2017-02-28,98513,Thurston,59,29,30,46,25,22
2017-02-28,98516,Thurston,63,29,34,46,25,22
2017-02-28,98520,Grays Harbor,15,8,7,46,25,22
2017-02-28,98524,Mason,14,6,8,46,25,22
2017-02-28,98526,Grays Harbor,,,,46,25,22
2017-02-28,98527,Pacific,,,,46,25,22
2017-02-28,98528,Mason,17,10,7,46,25,22
2017-02-28,98530,Thurston,,,,46,25,22
2017-02-28,98531,Lewis,33,18,15,46,25,22
2017-02-28,98532,Lewis,18,9,9,46,25,22
2017-02-28,98533,Lewis,,,,46,25,22
2017-02-28,98535,Grays Harbor,,,,46,25,22
2017-02-28,98536,Grays Harbor,,,,46,25,22
2017-02-28,98537,Grays Harbor,,,,46,25,22
2017-02-28,98538,Lewis,,,,46,25,22
2017-02-28,98541,Grays Harbor,7,2,5,46,25,22
2017-02-28,98542,Lewis,,,,46,25,22
2017-02-28,98544,Lewis,,,,46,25,22
2017-02-28,98546,Mason,6,2,4,46,25,22
2017-02-28,98547,Grays Harbor,1,,1,46,25,22
2017-02-28,98548,Mason,6,4,2,46,25,22
2017-02-28,98550,Grays Harbor,8,6,2,46,25,22
2017-02-28,98552,Grays Harbor,,,,46,25,22
2017-02-28,98555,Mason,,,,46,25,22
2017-02-28,98557,Grays Harbor,1,,1,46,25,22
2017-02-28,98558,Pierce,,,,46,25,22
2017-02-28,98559,Grays Harbor,,,,46,25,22
2017-02-28,98560,Mason,1,,1,46,25,22
2017-02-28,98562,Grays Harbor,,,,46,25,22
2017-02-28,98563,Grays Harbor,6,4,2,46,25,22
2017-02-28,98564,Lewis,3,2,1,46,25,22
2017-02-28,98565,Lewis,,,,46,25,22
2017-02-28,98568,Grays Harbor,3,2,1,46,25,22
2017-02-28,98569,Grays Harbor,8,3,5,46,25,22
2017-02-28,98570,Lewis,3,1,2,46,25,22
2017-02-28,98571,Grays Harbor,,,,46,25,22
2017-02-28,98572,Lewis,,,,46,25,22
2017-02-28,98575,Grays Harbor,,,,46,25,22
2017-02-28,98576,Thurston,9,5,4,46,25,22
2017-02-28,98577,Pacific,3,1,2,46,25,22
2017-02-28,98579,Thurston,10,4,6,46,25,22
2017-02-28,98580,Pierce,21,10,11,46,25,22
2017-02-28,98581,Cowlitz,,,,46,25,22
2017-02-28,98582,Lewis,,,,46,25,22
2017-02-28,98583,Grays Harbor,,,,46,25,22
2017-02-28,98584,Mason,46,18,28,46,25,22
2017-02-28,98585,Lewis,2,1,1,46,25,22
2017-02-28,98586,Pacific,,,,46,25,22
2017-02-28,98587,Grays Harbor,,,,46,25,22
2017-02-28,98588,Mason,3,,3,46,25,22
2017-02-28,98589,Thurston,17,8,9,46,25,22
2017-02-28,98590,Pacific,,,,46,25,22
2017-02-28,98591,Lewis,2,1,1,46,25,22
2017-02-28,98592,Mason,4,2,2,46,25,22
2017-02-28,98593,Lewis,1,1,,46,25,22
2017-02-28,98595,Grays Harbor,,,,46,25,22
2017-02-28,98596,Lewis,5,2,3,46,25,22
2017-02-28,98597,Thurston,31,14,17,46,25,22
2017-02-28,98601,Clark,2,1,1,46,25,22
2017-02-28,98602,Klickitat,,,,46,25,22
2017-02-28,98603,Cowlitz,2,,2,46,25,22
2017-02-28,98604,Clark,63,41,22,46,25,22
2017-02-28,98605,Klickitat,,,,46,25,22
2017-02-28,98606,Clark,41,28,13,46,25,22
2017-02-28,98607,Clark,136,88,48,46,25,22
2017-02-28,98610,Skamania,2,,2,46,25,22
2017-02-28,98611,Cowlitz,7,,7,46,25,22
2017-02-28,98612,Wahkiakum,1,,1,46,25,22
2017-02-28,98613,Klickitat,1,1,,46,25,22
2017-02-28,98614,Pacific,,,,46,25,22
2017-02-28,98616,Cowlitz,,,,46,25,22
2017-02-28,98617,Klickitat,1,,1,46,25,22
2017-02-28,98619,Klickitat,2,1,1,46,25,22
2017-02-28,98620,Klickitat,5,1,4,46,25,22
2017-02-28,98621,Wahkiakum,,,,46,25,22
2017-02-28,98624,Pacific,2,1,1,46,25,22
2017-02-28,98625,Cowlitz,7,2,5,46,25,22
2017-02-28,98626,Cowlitz,11,7,4,46,25,22
2017-02-28,98628,Klickitat,,,,46,25,22
2017-02-28,98629,Clark,12,5,7,46,25,22
2017-02-28,98631,Pacific,1,1,,46,25,22
2017-02-28,98632,Cowlitz,49,22,27,46,25,22
2017-02-28,98635,Klickitat,7,3,4,46,25,22
2017-02-28,98638,Pacific,,,,46,25,22
2017-02-28,98639,Skamania,1,,1,46,25,22
2017-02-28,98640,Pacific,3,3,,46,25,22
2017-02-28,98641,Pacific,,,,46,25,22
2017-02-28,98642,Clark,63,31,32,46,25,22
2017-02-28,98643,Wahkiakum,,,,46,25,22
2017-02-28,98644,Pacific,2,,2,46,25,22
2017-02-28,98645,Cowlitz,2,2,,46,25,22
2017-02-28,98647,Wahkiakum,,,,46,25,22
2017-02-28,98648,Skamania,3,1,2,46,25,22
2017-02-28,98649,Cowlitz,,,,46,25,22
2017-02-28,98650,Klickitat,1,1,,46,25,22
2017-02-28,98651,Skamania,2,1,1,46,25,22
2017-02-28,98660,Clark,24,18,6,46,25,22
2017-02-28,98661,Clark,69,41,28,46,25,22
2017-02-28,98662,Clark,45,22,23,46,25,22
2017-02-28,98663,Clark,23,18,5,46,25,22
2017-02-28,98664,Clark,44,29,15,46,25,22
2017-02-28,98665,Clark,60,44,16,46,25,22
2017-02-28,98670,Klickitat,,,,46,25,22
2017-02-28,98671,Clark,47,27,20,46,25,22
2017-02-28,98672,Klickitat,20,11,9,46,25,22
2017-02-28,98673,Klickitat,1,1,,46,25,22
2017-02-28,98674,Cowlitz,24,18,6,46,25,22
2017-02-28,98675,Clark,7,1,6,46,25,22
2017-02-28,98682,Clark,115,56,59,46,25,22
2017-02-28,98683,Clark,78,47,31,46,25,22
2017-02-28,98684,Clark,54,29,25,46,25,22
2017-02-28,98685,Clark,94,61,33,46,25,22
2017-02-28,98686,Clark,53,30,23,46,25,22
2017-02-28,98801,Chelan,36,23,13,46,25,22
2017-02-28,98802,Douglas,28,14,14,46,25,22
2017-02-28,98811,Chelan,,,,46,25,22
2017-02-28,98812,Okanogan,1,,1,46,25,22
2017-02-28,98813,Douglas,,,,46,25,22
2017-02-28,98814,Okanogan,2,,2,46,25,22
2017-02-28,98815,Chelan,6,2,4,46,25,22
2017-02-28,98816,Chelan,9,8,1,46,25,22
2017-02-28,98817,Chelan,,,,46,25,22
2017-02-28,98819,Okanogan,,,,46,25,22
2017-02-28,98821,Chelan,,,,46,25,22
2017-02-28,98822,Chelan,,,,46,25,22
2017-02-28,98823,Grant,9,3,6,46,25,22
2017-02-28,98824,Grant,,,,46,25,22
2017-02-28,98826,Chelan,14,8,6,46,25,22
2017-02-28,98827,Okanogan,,,,46,25,22
2017-02-28,98828,Chelan,2,1,1,46,25,22
2017-02-28,98829,Okanogan,,,,46,25,22
2017-02-28,98830,Douglas,1,1,,46,25,22
2017-02-28,98831,Chelan,1,1,,46,25,22
2017-02-28,98832,Grant,,,,46,25,22
2017-02-28,98833,Okanogan,1,,1,46,25,22
2017-02-28,98834,Okanogan,1,,1,46,25,22
2017-02-28,98836,Chelan,,,,46,25,22
2017-02-28,98837,Grant,15,5,10,46,25,22
2017-02-28,98840,Okanogan,2,1,1,46,25,22
2017-02-28,98841,Okanogan,2,,2,46,25,22
2017-02-28,98843,Douglas,5,4,1,46,25,22
2017-02-28,98844,Okanogan,,,,46,25,22
2017-02-28,98845,Douglas,1,1,,46,25,22
2017-02-28,98846,Okanogan,,,,46,25,22
2017-02-28,98847,Chelan,1,1,,46,25,22
2017-02-28,98848,Grant,4,2,2,46,25,22
2017-02-28,98849,Okanogan,1,,1,46,25,22
2017-02-28,98850,Douglas,2,1,1,46,25,22
2017-02-28,98851,Grant,4,2,2,46,25,22
2017-02-28,98852,Chelan,,,,46,25,22
2017-02-28,98853,Grant,,,,46,25,22
2017-02-28,98855,Okanogan,2,1,1,46,25,22
2017-02-28,98856,Okanogan,3,1,2,46,25,22
2017-02-28,98857,Grant,,,,46,25,22
2017-02-28,98858,Douglas,,,,46,25,22
2017-02-28,98859,Okanogan,,,,46,25,22
2017-02-28,98860,Grant,,,,46,25,22
2017-02-28,98862,Okanogan,2,,2,46,25,22
2017-02-28,98901,Yakima,12,6,6,46,25,22
2017-02-28,98902,Yakima,15,4,11,46,25,22
2017-02-28,98903,Yakima,4,3,1,46,25,22
2017-02-28,98908,Yakima,28,15,13,46,25,22
2017-02-28,98921,Yakima,,,,46,25,22
2017-02-28,98922,Kittitas,10,7,3,46,25,22
2017-02-28,98923,Yakima,1,1,,46,25,22
2017-02-28,98925,Kittitas,,,,46,25,22
2017-02-28,98926,Kittitas,12,4,8,46,25,22
2017-02-28,98929,Yakima,,,,46,25,22
2017-02-28,98930,Yakima,1,1,,46,25,22
2017-02-28,98932,Yakima,,,,46,25,22
2017-02-28,98933,Yakima,,,,46,25,22
2017-02-28,98934,Kittitas,1,1,,46,25,22
2017-02-28,98935,Yakima,,,,46,25,22
2017-02-28,98936,Yakima,1,,1,46,25,22
2017-02-28,98937,Yakima,3,,3,46,25,22
2017-02-28,98938,Yakima,,,,46,25,22
2017-02-28,98939,Yakima,,,,46,25,22
2017-02-28,98940,Kittitas,2,1,1,46,25,22
2017-02-28,98941,Kittitas,,,,46,25,22
2017-02-28,98942,Yakima,6,2,4,46,25,22
2017-02-28,98943,Kittitas,,,,46,25,22
2017-02-28,98944,Yakima,4,1,3,46,25,22
2017-02-28,98946,Kittitas,,,,46,25,22
2017-02-28,98947,Yakima,,,,46,25,22
2017-02-28,98948,Yakima,,,,46,25,22
2017-02-28,98950,Kittitas,,,,46,25,22
2017-02-28,98951,Yakima,,,,46,25,22
2017-02-28,98952,Yakima,,,,46,25,22
2017-02-28,98953,Yakima,1,1,,46,25,22
2017-02-28,99001,Spokane,4,1,3,46,25,22
2017-02-28,99003,Spokane,1,,1,46,25,22
2017-02-28,99004,Spokane,14,7,7,46,25,22
2017-02-28,99005,Spokane,15,7,8,46,25,22
2017-02-28,99006,Spokane,11,3,8,46,25,22
2017-02-28,99008,Lincoln,1,,1,46,25,22
2017-02-28,99009,Spokane,3,2,1,46,25,22
2017-02-28,99011,Spokane,,,,46,25,22
2017-02-28,99012,Spokane,,,,46,25,22
2017-02-28,99013,Stevens,3,1,2,46,25,22
2017-02-28,99016,Spokane,11,4,7,46,25,22
2017-02-28,99017,Whitman,,,,46,25,22
2017-02-28,99018,Spokane,,,,46,25,22
2017-02-28,99019,Spokane,15,6,9,46,25,22
2017-02-28,99020,Spokane,,,,46,25,22
2017-02-28,99021,Spokane,9,3,6,46,25,22
2017-02-28,99022,Spokane,11,4,7,46,25,22
2017-02-28,99023,Spokane,2,1,1,46,25,22
2017-02-28,99025,Spokane,6,3,3,46,25,22
2017-02-28,99026,Stevens,16,9,7,46,25,22
2017-02-28,99027,Spokane,6,5,1,46,25,22
2017-02-28,99029,Lincoln,,,,46,25,22
2017-02-28,99030,Spokane,1,,1,46,25,22
