OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790481568306|53063011600|Census Tract 116|1802927|14240|G5020|S|20740481568306|53063011600|Census Tract 116|1802927|14240|G5020|S|1802927|14240
207903716717608|53063011701|Census Tract 117.01|2607340|0|G5020|S|207403716717608|53063011701|Census Tract 117.01|2658663|0|G5020|S|2607340|0
207903716717586|53063011702|Census Tract 117.02|7157584|205845|G5020|S|207403716717586|53063011702|Census Tract 117.02|7196439|205845|G5020|S|7157584|205845
20790481568307|53063011800|Census Tract 118|2849286|0|G5020|S|20740481568307|53063011800|Census Tract 118|2850512|0|G5020|S|2849286|0
20790481568308|53063011900|Census Tract 119|3079762|0|G5020|S|20740481568308|53063011900|Census Tract 119|3080710|0|G5020|S|3079762|0
20790481568301|53063012000|Census Tract 120|3186788|0|G5020|S|207403716717608|53063011701|Census Tract 117.01|2658663|0|G5020|S|14392|0
20790481568301|53063012000|Census Tract 120|3186788|0|G5020|S|20740481568308|53063011900|Census Tract 119|3080710|0|G5020|S|948|0
20790481568301|53063012000|Census Tract 120|3186788|0|G5020|S|20740481568301|53063012000|Census Tract 120|3171448|0|G5020|S|3171448|0
20790481568302|53063012100|Census Tract 121|2573400|0|G5020|S|207403716717608|53063011701|Census Tract 117.01|2658663|0|G5020|S|36931|0
20790481568302|53063012100|Census Tract 121|2573400|0|G5020|S|20740481568302|53063012100|Census Tract 121|2536469|0|G5020|S|2536469|0
20790481568288|53063012200|Census Tract 122|10273302|218180|G5020|S|20740481568288|53063012200|Census Tract 122|10273429|218224|G5020|S|10273302|218180
20790481568289|53063012300|Census Tract 123|6124719|0|G5020|S|20740481568289|53063012300|Census Tract 123|6122890|0|G5020|S|5856802|0
20790481568289|53063012300|Census Tract 123|6124719|0|G5020|S|20740481568294|53063013401|Census Tract 134.01|20089102|0|G5020|S|267917|0
20790481568291|53063012401|Census Tract 124.01|17122684|0|G5020|S|20740481568289|53063012300|Census Tract 123|6122890|0|G5020|S|155016|0
20790481568291|53063012401|Census Tract 124.01|17122684|0|G5020|S|20740481568291|53063012401|Census Tract 124.01|15361277|0|G5020|S|15358124|0
20790481568291|53063012401|Census Tract 124.01|17122684|0|G5020|S|20740481568487|53063013300|Census Tract 133|203989863|0|G5020|S|1609544|0
20790481568290|53063012402|Census Tract 124.02|31514473|0|G5020|S|20740481568290|53063012402|Census Tract 124.02|31514473|0|G5020|S|31514473|0
20790481568303|53063012500|Census Tract 125|2023853|0|G5020|S|20740481568303|53063012500|Census Tract 125|2023853|0|G5020|S|2023853|0
20790481568309|53063012600|Census Tract 126|2630843|0|G5020|S|20740481568309|53063012600|Census Tract 126|2625435|0|G5020|S|2625435|0
20790481568309|53063012600|Census Tract 126|2630843|0|G5020|S|20740481568310|53063012701|Census Tract 127.01|2655323|0|G5020|S|4237|0
20790481568309|53063012600|Census Tract 126|2630843|0|G5020|S|20740481568312|53063012801|Census Tract 128.01|2506738|0|G5020|S|1171|0
20790481568310|53063012701|Census Tract 127.01|2651508|0|G5020|S|20740481568310|53063012701|Census Tract 127.01|2655323|0|G5020|S|2649200|0
20790481568310|53063012701|Census Tract 127.01|2651508|0|G5020|S|20740481568312|53063012801|Census Tract 128.01|2506738|0|G5020|S|2308|0
20790481568311|53063012702|Census Tract 127.02|1432047|0|G5020|S|20740481568310|53063012701|Census Tract 127.01|2655323|0|G5020|S|1886|0
20790481568311|53063012702|Census Tract 127.02|1432047|0|G5020|S|20740481568311|53063012702|Census Tract 127.02|1437342|0|G5020|S|1430161|0
20790481568312|53063012801|Census Tract 128.01|2510440|0|G5020|S|20740481568311|53063012702|Census Tract 127.02|1437342|0|G5020|S|7181|0
20790481568312|53063012801|Census Tract 128.01|2510440|0|G5020|S|20740481568312|53063012801|Census Tract 128.01|2506738|0|G5020|S|2503259|0
20790481568304|53063012802|Census Tract 128.02|2233684|0|G5020|S|20740481568304|53063012802|Census Tract 128.02|2233684|0|G5020|S|2233684|0
20790481568484|53063012901|Census Tract 129.01|2804455|0|G5020|S|207403716717586|53063011702|Census Tract 117.02|7196439|205845|G5020|S|38855|0
20790481568484|53063012901|Census Tract 129.01|2804455|0|G5020|S|20740481568307|53063011800|Census Tract 118|2850512|0|G5020|S|1226|0
20790481568484|53063012901|Census Tract 129.01|2804455|0|G5020|S|20740481568484|53063012901|Census Tract 129.01|2764374|0|G5020|S|2764374|0
20790481568485|53063012902|Census Tract 129.02|5261974|0|G5020|S|20740481568485|53063012902|Census Tract 129.02|5261974|0|G5020|S|5261974|0
2079015503718469|53063013001|Census Tract 130.01|1821667|0|G5020|S|20740481568292|53063013000|Census Tract 130|10806544|79268|G5020|S|1821667|0
2079015503718448|53063013002|Census Tract 130.02|2167424|0|G5020|S|20740481568292|53063013000|Census Tract 130|10806544|79268|G5020|S|2133626|0
2079015503718448|53063013002|Census Tract 130.02|2167424|0|G5020|S|20740481568293|53063013100|Census Tract 131|24050417|293739|G5020|S|33798|0
2079015503718402|53063013003|Census Tract 130.03|6851251|79268|G5020|S|20740481568292|53063013000|Census Tract 130|10806544|79268|G5020|S|6851251|79268
2079015503718467|53063013101|Census Tract 131.01|8255189|293739|G5020|S|20740481568293|53063013100|Census Tract 131|24050417|293739|G5020|S|8255189|293739
2079015503718502|53063013102|Census Tract 131.02|15761430|0|G5020|S|20740481568293|53063013100|Census Tract 131|24050417|293739|G5020|S|15761430|0
20790481568264|53063013201|Census Tract 132.01|27266374|450670|G5020|S|20740481568264|53063013201|Census Tract 132.01|27266374|450670|G5020|S|27266374|450670
2079015503718398|53063013203|Census Tract 132.03|6190675|161149|G5020|S|20740481568265|53063013202|Census Tract 132.02|57436546|3019973|G5020|S|6190675|161149
2079015503718360|53063013204|Census Tract 132.04|20217211|1282764|G5020|S|20740481568265|53063013202|Census Tract 132.02|57436546|3019973|G5020|S|20217211|1282764
2079015503718507|53063013205|Census Tract 132.05|31028660|1576060|G5020|S|20740481568265|53063013202|Census Tract 132.02|57436546|3019973|G5020|S|31028660|1576060
20790481568487|53063013300|Census Tract 133|203580728|0|G5020|S|20740481568291|53063012401|Census Tract 124.01|15361277|0|G5020|S|3153|0
20790481568487|53063013300|Census Tract 133|203580728|0|G5020|S|20740481568487|53063013300|Census Tract 133|203989863|0|G5020|S|202380319|0
20790481568487|53063013300|Census Tract 133|203580728|0|G5020|S|20740481568294|53063013401|Census Tract 134.01|20089102|0|G5020|S|1017002|0
20790481568487|53063013300|Census Tract 133|203580728|0|G5020|S|20740481568266|53063013500|Census Tract 135|150405196|337502|G5020|S|180254|0
20790481568294|53063013401|Census Tract 134.01|18561301|0|G5020|S|20740481568263|53063004800|Census Tract 48|2690953|0|G5020|S|293|0
20790481568294|53063013401|Census Tract 134.01|18561301|0|G5020|S|20740481568289|53063012300|Census Tract 123|6122890|0|G5020|S|111072|0
20790481568294|53063013401|Census Tract 134.01|18561301|0|G5020|S|20740481568294|53063013401|Census Tract 134.01|20089102|0|G5020|S|18449936|0
2079015503718339|53063013501|Census Tract 135.01|41916503|292612|G5020|S|20740481568266|53063013500|Census Tract 135|150405196|337502|G5020|S|41916503|292612
2079015503718412|53063013502|Census Tract 135.02|55946542|17671|G5020|S|20740481568294|53063013401|Census Tract 134.01|20089102|0|G5020|S|354247|0
2079015503718412|53063013502|Census Tract 135.02|55946542|17671|G5020|S|20740481568266|53063013500|Census Tract 135|150405196|337502|G5020|S|55592295|17671
2079015503718344|53063013503|Census Tract 135.03|52712623|27219|G5020|S|20740481568266|53063013500|Census Tract 135|150405196|337502|G5020|S|52712623|27219
20790481568297|53063013600|Census Tract 136|31929694|0|G5020|S|20740481568278|53063003800|Census Tract 38|3315780|0|G5020|S|30074|0
20790481568297|53063013600|Census Tract 136|31929694|0|G5020|S|20740481568297|53063013600|Census Tract 136|31899620|0|G5020|S|31899620|0
20790481568298|53063013700|Census Tract 137|70970534|627123|G5020|S|20740481568278|53063003800|Census Tract 38|3315780|0|G5020|S|2637|0
20790481568298|53063013700|Census Tract 137|70970534|627123|G5020|S|20740481568255|53063010401|Census Tract 104.01|28177629|0|G5020|S|23195|0
20790481568298|53063013700|Census Tract 137|70970534|627123|G5020|S|20740481568298|53063013700|Census Tract 137|70955447|627123|G5020|S|70944702|627123
20790481568268|53063013800|Census Tract 138|17154489|0|G5020|S|20740481568256|53063010402|Census Tract 104.02|444990539|9503954|G5020|S|20396|0
20790481568268|53063013800|Census Tract 138|17154489|0|G5020|S|20740481568268|53063013800|Census Tract 138|16964423|0|G5020|S|16907030|0
20790481568268|53063013800|Census Tract 138|17154489|0|G5020|S|20740481568269|53063013900|Census Tract 139|39366189|5740637|G5020|S|141734|0
20790481568268|53063013800|Census Tract 138|17154489|0|G5020|S|20740481568271|53063014100|Census Tract 141|280816931|1465005|G5020|S|85329|0
20790481568269|53063013900|Census Tract 139|39234225|5740637|G5020|S|20740481568268|53063013800|Census Tract 138|16964423|0|G5020|S|9770|0
20790481568269|53063013900|Census Tract 139|39234225|5740637|G5020|S|20740481568269|53063013900|Census Tract 139|39366189|5740637|G5020|S|39224455|5740637
20790481568272|53063014001|Census Tract 140.01|2783956|0|G5020|S|20740481568272|53063014001|Census Tract 140.01|2801952|0|G5020|S|2783956|0
20790481568270|53063014002|Census Tract 140.02|26193503|0|G5020|S|20740481568272|53063014001|Census Tract 140.01|2801952|0|G5020|S|17996|0
20790481568270|53063014002|Census Tract 140.02|26193503|0|G5020|S|20740481568270|53063014002|Census Tract 140.02|26175507|0|G5020|S|26175507|0
20790481568271|53063014100|Census Tract 141|280731602|1465005|G5020|S|20740481568271|53063014100|Census Tract 141|280816931|1465005|G5020|S|280731602|1465005
20790481568486|53063014200|Census Tract 142|645175243|10578675|G5020|S|20740481568486|53063014200|Census Tract 142|645175243|10579845|G5020|S|645175243|10578675
20790481568274|53063014300|Census Tract 143|861407573|0|G5020|S|20740481568274|53063014300|Census Tract 143|861407822|0|G5020|S|861407573|0
207903716717621|53063014400|Census Tract 144|6308443|25162|G5020|S|207403716717621|53063014400|Census Tract 144|6326111|25162|G5020|S|6308443|25162
207903716717651|53063014500|Census Tract 145|7802601|136482|G5020|S|207403716717651|53063014500|Census Tract 145|7877934|136482|G5020|S|7802601|136482
20790481818990|53065941000|Census Tract 9410|615308216|18316007|G5020|S|20740481818990|53065941000|Census Tract 9410|615335149|18338128|G5020|S|615308216|18316007
2079015491959364|53065950101|Census Tract 9501.01|832795460|15627370|G5020|S|20740481818987|53065950100|Census Tract 9501|1741280862|68824135|G5020|S|832020260|15627370
2079015491959364|53065950101|Census Tract 9501.01|832795460|15627370|G5020|S|20740481818986|53065950600|Census Tract 9506|738383096|2662892|G5020|S|775200|0
2079015491959348|53065950102|Census Tract 9501.02|904036098|53196765|G5020|S|20740479220752|53019970100|Census Tract 9701|2004271999|15919649|G5020|S|392|0
2079015491959348|53065950102|Census Tract 9501.02|904036098|53196765|G5020|S|20740481818987|53065950100|Census Tract 9501|1741280862|68824135|G5020|S|904035706|53196765
20790481818983|53065950200|Census Tract 9502|532650295|773560|G5020|S|20740481818983|53065950200|Census Tract 9502|533129191|773560|G5020|S|532616404|773560
20790481818983|53065950200|Census Tract 9502|532650295|773560|G5020|S|20740481818984|53065950300|Census Tract 9503|4798696|0|G5020|S|808|0
20790481818983|53065950200|Census Tract 9502|532650295|773560|G5020|S|20740481818985|53065950500|Census Tract 9505|6980317|0|G5020|S|33083|0
20790481818984|53065950300|Census Tract 9503|5185730|0|G5020|S|20740481818983|53065950200|Census Tract 9502|533129191|773560|G5020|S|387842|0
20790481818984|53065950300|Census Tract 9503|5185730|0|G5020|S|20740481818984|53065950300|Census Tract 9503|4798696|0|G5020|S|4797888|0
20790481818985|53065950500|Census Tract 9505|7072179|0|G5020|S|20740481818983|53065950200|Census Tract 9502|533129191|773560|G5020|S|124945|0
20790481818985|53065950500|Census Tract 9505|7072179|0|G5020|S|20740481818985|53065950500|Census Tract 9505|6980317|0|G5020|S|6947234|0
20790481818986|53065950600|Census Tract 9506|671984523|2314838|G5020|S|20740480856151|53051970100|Census Tract 9701|1741268530|19744468|G5020|S|6564|0
20790481818986|53065950600|Census Tract 9506|671984523|2314838|G5020|S|20740481818987|53065950100|Census Tract 9501|1741280862|68824135|G5020|S|5135176|0
20790481818986|53065950600|Census Tract 9506|671984523|2314838|G5020|S|20740481818986|53065950600|Census Tract 9506|738383096|2662892|G5020|S|666842783|2314838
20790481818980|53065950700|Census Tract 9507|15403250|0|G5020|S|20740481818980|53065950700|Census Tract 9507|15403250|0|G5020|S|15403250|0
20790481818981|53065950800|Census Tract 9508|818311467|774217|G5020|S|20740481818986|53065950600|Census Tract 9506|738383096|2662892|G5020|S|70761013|348054
20790481818981|53065950800|Census Tract 9508|818311467|774217|G5020|S|20740481818981|53065950800|Census Tract 9508|747550454|426163|G5020|S|747550454|426163
20790481818982|53065950900|Census Tract 9509|678568196|48897324|G5020|S|20740481818982|53065950900|Census Tract 9509|678568196|48897324|G5020|S|678568196|48897324
20790481818991|53065951100|Census Tract 9511|611273567|2527674|G5020|S|20740481818991|53065951100|Census Tract 9511|611273567|2527674|G5020|S|611273567|2527674
2079015491959383|53065951301|Census Tract 9513.01|204758764|4387851|G5020|S|20740481818988|53065951300|Census Tract 9513|473990030|9724216|G5020|S|204758764|4387851
2079015491959395|53065951302|Census Tract 9513.02|268252017|5336365|G5020|S|20740481818988|53065951300|Census Tract 9513|473990030|9724216|G5020|S|268252017|5336365
2079015491959381|53065951401|Census Tract 9514.01|197884867|9083162|G5020|S|20740481818988|53065951300|Census Tract 9513|473990030|9724216|G5020|S|4903|0
2079015491959381|53065951401|Census Tract 9514.01|197884867|9083162|G5020|S|20740481818989|53065951400|Census Tract 9514|249491249|10788238|G5020|S|197879964|9083162
2079015491959386|53065951402|Census Tract 9514.02|52169000|1711060|G5020|S|20740481568262|53063010303|Census Tract 103.03|107556694|0|G5020|S|346766|0
2079015491959386|53065951402|Census Tract 9514.02|52169000|1711060|G5020|S|20740481568257|53063010503|Census Tract 105.03|74113039|369815|G5020|S|210949|5984
2079015491959386|53065951402|Census Tract 9514.02|52169000|1711060|G5020|S|20740481818989|53065951400|Census Tract 9514|249491249|10788238|G5020|S|51611285|1705076
20790482083632|53067010100|Census Tract 101|3189991|1816694|G5020|S|20740482083632|53067010100|Census Tract 101|3189991|1816919|G5020|S|3189991|1816533
20790482083632|53067010100|Census Tract 101|3189991|1816694|G5020|S|207403716934477|53067010520|Census Tract 105.20|3714493|584728|G5020|S|0|161
20790482083648|53067010200|Census Tract 102|5796271|900371|G5020|S|20740482083648|53067010200|Census Tract 102|5796271|900371|G5020|S|5796271|900371
20790482083649|53067010300|Census Tract 103|3970069|712|G5020|S|20740482083649|53067010300|Census Tract 103|3970069|712|G5020|S|3970069|712
20790482083644|53067010400|Census Tract 104|4095859|141994|G5020|S|20740482083644|53067010400|Census Tract 104|4095859|141994|G5020|S|4095859|141994
207903716934698|53067010510|Census Tract 105.10|2686589|0|G5020|S|207403716934698|53067010510|Census Tract 105.10|2686589|0|G5020|S|2686589|0
207903716934477|53067010520|Census Tract 105.20|3714493|584953|G5020|S|20740482083632|53067010100|Census Tract 101|3189991|1816919|G5020|S|0|386
207903716934477|53067010520|Census Tract 105.20|3714493|584953|G5020|S|207403716934477|53067010520|Census Tract 105.20|3714493|584728|G5020|S|3714493|584567
20790482083643|53067010600|Census Tract 106|4149849|442606|G5020|S|20740482083643|53067010600|Census Tract 106|4144598|389525|G5020|S|4144598|389525
20790482083643|53067010600|Census Tract 106|4149849|442606|G5020|S|20740482083650|53067011100|Census Tract 111|6724019|2209898|G5020|S|5251|53081
20790482083639|53067010700|Census Tract 107|5264016|17669|G5020|S|20740482083639|53067010700|Census Tract 107|5264016|17669|G5020|S|5264016|17669
2079015483545133|53067010801|Census Tract 108.01|8715648|0|G5020|S|20740482083640|53067010800|Census Tract 108|16566457|190312|G5020|S|8714940|0
2079015483545133|53067010801|Census Tract 108.01|8715648|0|G5020|S|207403716934491|53067010920|Census Tract 109.20|9243129|115516|G5020|S|708|0
2079015483545337|53067010802|Census Tract 108.02|7851517|190312|G5020|S|20740482083640|53067010800|Census Tract 108|16566457|190312|G5020|S|7851517|190312
207903716934476|53067010910|Census Tract 109.10|6288871|6221|G5020|S|207403716934476|53067010910|Census Tract 109.10|6288871|6221|G5020|S|6288871|6221
207903716934491|53067010920|Census Tract 109.20|9242421|115516|G5020|S|207403716934491|53067010920|Census Tract 109.20|9243129|115516|G5020|S|9242421|115516
20790482083662|53067011000|Census Tract 110|27941098|2553136|G5020|S|20740482083662|53067011000|Census Tract 110|27941098|2553136|G5020|S|27941098|2553136
20790482083650|53067011100|Census Tract 111|6720095|2156817|G5020|S|20740482083650|53067011100|Census Tract 111|6724019|2209898|G5020|S|6718768|2156817
20790482083650|53067011100|Census Tract 111|6720095|2156817|G5020|S|20740482083658|53067012000|Census Tract 120|23583638|16056145|G5020|S|1327|0
20790482083638|53067011200|Census Tract 112|6775255|50357|G5020|S|20740482083638|53067011200|Census Tract 112|6775255|50357|G5020|S|6775255|50357
20790482083647|53067011300|Census Tract 113|3328298|511557|G5020|S|20740482083647|53067011300|Census Tract 113|3328298|511557|G5020|S|3328298|511557
